"recommendation_id","student_id","recommendation_description","activity_id","provider_id"
159147,716,"Music Club",NULL,NULL
159148,716,"Art Club",NULL,NULL
159149,717,"Music Club",NULL,NULL
159150,717,"Debate Club",NULL,NULL
159151,717,"Art Club",NULL,NULL
159152,718,"Coding Club",NULL,NULL
159153,718,"Debate Club",NULL,NULL
159154,718,"Volunteer Group",NULL,NULL
159155,719,"Music Club",NULL,NULL
159156,719,"Debate Club",NULL,NULL
159157,719,"Coding Club",NULL,NULL
159158,720,"Music Club",NULL,NULL
159159,720,"Art Club",NULL,NULL
159160,720,"Coding Club",NULL,NULL
159161,721,"Debate Club",NULL,NULL
159162,721,"Art Club",NULL,NULL
159163,721,"Coding Club",NULL,NULL
159164,722,"Music Club",NULL,NULL
159165,722,"Art Club",NULL,NULL
159166,722,"Coding Club",NULL,NULL
159167,723,"Music Club",NULL,NULL
159168,723,"Art Club",NULL,NULL
159169,723,"Coding Club",NULL,NULL
159170,724,"Music Club",NULL,NULL
159171,724,"Art Club",NULL,NULL
159172,724,"Coding Club",NULL,NULL
159173,725,"Debate Club",NULL,NULL
159174,725,"Music Club",NULL,NULL
159175,725,"Art Club",NULL,NULL
159176,726,"Music Club",NULL,NULL
159177,726,"Debate Club",NULL,NULL
159178,726,"Art Club",NULL,NULL
159179,727,"Coding Club",NULL,NULL
159180,727,"Debate Club",NULL,NULL
159181,727,"Volunteer Group",NULL,NULL
159182,728,"Music Club",NULL,NULL
159183,728,"Art Club",NULL,NULL
159184,728,"Coding Club",NULL,NULL
159185,729,"Music Club",NULL,NULL
159186,729,"Debate Club",NULL,NULL
159187,729,"Art Club",NULL,NULL
159188,730,"Coding Club",NULL,NULL
159189,730,"Debate Club",NULL,NULL
159190,730,"Volunteer Group",NULL,NULL
159191,731,"Music Club",NULL,NULL
159192,731,"Debate Club",NULL,NULL
159193,731,"Art Club",NULL,NULL
159194,732,"Music Club",NULL,NULL
159195,732,"Debate Club",NULL,NULL
159196,732,"Coding Club",NULL,NULL
159197,733,"Debate Club",NULL,NULL
159198,733,"Art Club",NULL,NULL
159199,733,"Coding Club",NULL,NULL
159200,734,"Music Club",NULL,NULL
159201,734,"Art Club",NULL,NULL
159202,734,"Coding Club",NULL,NULL
159203,735,"Music Club",NULL,NULL
159204,735,"Debate Club",NULL,NULL
159205,735,"Coding Club",NULL,NULL
159206,736,"Debate Club",NULL,NULL
159207,736,"Music Club",NULL,NULL
159208,736,"Art Club",NULL,NULL
159209,737,"Coding Club",NULL,NULL
159210,737,"Debate Club",NULL,NULL
159211,737,"Volunteer Group",NULL,NULL
159212,738,"Debate Club",NULL,NULL
159213,738,"Art Club",NULL,NULL
159214,738,"Coding Club",NULL,NULL
159215,739,"Music Club",NULL,NULL
159216,739,"Debate Club",NULL,NULL
159217,739,"Art Club",NULL,NULL
159218,740,"Music Club",NULL,NULL
159219,740,"Debate Club",NULL,NULL
159220,740,"Coding Club",NULL,NULL
159221,741,"Music Club",NULL,NULL
159222,741,"Debate Club",NULL,NULL
159223,741,"Coding Club",NULL,NULL
159224,742,"Debate Club",NULL,NULL
159225,742,"Music Club",NULL,NULL
159226,742,"Art Club",NULL,NULL
159227,743,"Debate Club",NULL,NULL
159228,743,"Music Club",NULL,NULL
159229,743,"Art Club",NULL,NULL
159230,744,"Music Club",NULL,NULL
159231,744,"Art Club",NULL,NULL
159232,744,"Coding Club",NULL,NULL
159233,745,"Music Club",NULL,NULL
159234,745,"Debate Club",NULL,NULL
159235,745,"Coding Club",NULL,NULL
159236,746,"Music Club",NULL,NULL
159237,746,"Debate Club",NULL,NULL
159238,746,"Coding Club",NULL,NULL
159239,747,"Debate Club",NULL,NULL
159240,747,"Music Club",NULL,NULL
159241,747,"Art Club",NULL,NULL
159242,748,"Music Club",NULL,NULL
159243,748,"Debate Club",NULL,NULL
159244,748,"Coding Club",NULL,NULL
159245,749,"Music Club",NULL,NULL
159246,749,"Debate Club",NULL,NULL
159247,749,"Art Club",NULL,NULL
159248,750,"Music Club",NULL,NULL
159249,750,"Debate Club",NULL,NULL
159250,750,"Art Club",NULL,NULL
159251,751,"Coding Club",NULL,NULL
159252,751,"Debate Club",NULL,NULL
159253,751,"Volunteer Group",NULL,NULL
159254,752,"Music Club",NULL,NULL
159255,752,"Debate Club",NULL,NULL
159256,752,"Art Club",NULL,NULL
159257,753,"Debate Club",NULL,NULL
159258,753,"Music Club",NULL,NULL
159259,753,"Art Club",NULL,NULL
159260,754,"Music Club",NULL,NULL
159261,754,"Debate Club",NULL,NULL
159262,754,"Coding Club",NULL,NULL
159263,755,"Music Club",NULL,NULL
159264,755,"Art Club",NULL,NULL
159265,755,"Coding Club",NULL,NULL
159266,756,"Music Club",NULL,NULL
159267,756,"Art Club",NULL,NULL
159268,756,"Coding Club",NULL,NULL
159269,757,"Coding Club",NULL,NULL
159270,757,"Debate Club",NULL,NULL
159271,757,"Volunteer Group",NULL,NULL
159272,758,"Music Club",NULL,NULL
159273,758,"Debate Club",NULL,NULL
159274,758,"Coding Club",NULL,NULL
159275,759,"Debate Club",NULL,NULL
159276,759,"Art Club",NULL,NULL
159277,759,"Coding Club",NULL,NULL
159278,760,"Debate Club",NULL,NULL
159279,760,"Music Club",NULL,NULL
159280,760,"Art Club",NULL,NULL
159281,761,"Debate Club",NULL,NULL
159282,761,"Music Club",NULL,NULL
159283,761,"Art Club",NULL,NULL
159284,762,"Music Club",NULL,NULL
159285,762,"Debate Club",NULL,NULL
159286,762,"Coding Club",NULL,NULL
159287,763,"Music Club",NULL,NULL
159288,763,"Debate Club",NULL,NULL
159289,763,"Coding Club",NULL,NULL
159290,764,"Music Club",NULL,NULL
159291,764,"Debate Club",NULL,NULL
159292,764,"Art Club",NULL,NULL
159293,765,"Coding Club",NULL,NULL
159294,765,"Debate Club",NULL,NULL
159295,765,"Volunteer Group",NULL,NULL
159296,766,"Debate Club",NULL,NULL
159297,766,"Art Club",NULL,NULL
159298,766,"Coding Club",NULL,NULL
159299,767,"Coding Club",NULL,NULL
159300,767,"Debate Club",NULL,NULL
159301,767,"Volunteer Group",NULL,NULL
159302,768,"Debate Club",NULL,NULL
159303,768,"Music Club",NULL,NULL
159304,768,"Art Club",NULL,NULL
159305,769,"Music Club",NULL,NULL
159306,769,"Debate Club",NULL,NULL
159307,769,"Art Club",NULL,NULL
159308,770,"Music Club",NULL,NULL
159309,770,"Art Club",NULL,NULL
159310,770,"Coding Club",NULL,NULL
159311,771,"Debate Club",NULL,NULL
159312,771,"Art Club",NULL,NULL
159313,771,"Coding Club",NULL,NULL
159314,772,"Music Club",NULL,NULL
159315,772,"Art Club",NULL,NULL
159316,772,"Coding Club",NULL,NULL
159317,773,"Music Club",NULL,NULL
159318,773,"Debate Club",NULL,NULL
159319,773,"Art Club",NULL,NULL
159320,774,"Music Club",NULL,NULL
159321,774,"Art Club",NULL,NULL
159322,774,"Coding Club",NULL,NULL
159323,775,"Music Club",NULL,NULL
159324,775,"Debate Club",NULL,NULL
159325,775,"Art Club",NULL,NULL
159326,776,"Coding Club",NULL,NULL
159327,776,"Debate Club",NULL,NULL
159328,776,"Volunteer Group",NULL,NULL
159329,777,"Debate Club",NULL,NULL
159330,777,"Art Club",NULL,NULL
159331,777,"Coding Club",NULL,NULL
159332,778,"Coding Club",NULL,NULL
159333,778,"Debate Club",NULL,NULL
159334,778,"Volunteer Group",NULL,NULL
159335,779,"Debate Club",NULL,NULL
159336,779,"Art Club",NULL,NULL
159337,779,"Coding Club",NULL,NULL
159338,780,"Debate Club",NULL,NULL
159339,780,"Art Club",NULL,NULL
159340,780,"Coding Club",NULL,NULL
159341,781,"Music Club",NULL,NULL
159342,781,"Debate Club",NULL,NULL
159343,781,"Coding Club",NULL,NULL
159344,782,"Music Club",NULL,NULL
159345,782,"Art Club",NULL,NULL
159346,782,"Coding Club",NULL,NULL
159347,783,"Music Club",NULL,NULL
159348,783,"Debate Club",NULL,NULL
159349,783,"Art Club",NULL,NULL
159350,784,"Debate Club",NULL,NULL
159351,784,"Art Club",NULL,NULL
159352,784,"Coding Club",NULL,NULL
159353,785,"Debate Club",NULL,NULL
159354,785,"Music Club",NULL,NULL
159355,785,"Art Club",NULL,NULL
159356,786,"Music Club",NULL,NULL
159357,786,"Art Club",NULL,NULL
159358,786,"Coding Club",NULL,NULL
159359,787,"Debate Club",NULL,NULL
159360,787,"Art Club",NULL,NULL
159361,787,"Coding Club",NULL,NULL
159362,788,"Debate Club",NULL,NULL
159363,788,"Music Club",NULL,NULL
159364,788,"Art Club",NULL,NULL
159365,789,"Debate Club",NULL,NULL
159366,789,"Art Club",NULL,NULL
159367,789,"Coding Club",NULL,NULL
159368,790,"Music Club",NULL,NULL
159369,790,"Debate Club",NULL,NULL
159370,790,"Art Club",NULL,NULL
159371,791,"Music Club",NULL,NULL
159372,791,"Debate Club",NULL,NULL
159373,791,"Coding Club",NULL,NULL
159374,792,"Coding Club",NULL,NULL
159375,792,"Debate Club",NULL,NULL
159376,792,"Volunteer Group",NULL,NULL
159377,793,"Coding Club",NULL,NULL
159378,793,"Debate Club",NULL,NULL
159379,793,"Volunteer Group",NULL,NULL
159380,794,"Music Club",NULL,NULL
159381,794,"Debate Club",NULL,NULL
159382,794,"Coding Club",NULL,NULL
159383,795,"Music Club",NULL,NULL
159384,795,"Debate Club",NULL,NULL
159385,795,"Coding Club",NULL,NULL
159386,796,"Debate Club",NULL,NULL
159387,796,"Art Club",NULL,NULL
159388,796,"Coding Club",NULL,NULL
159389,797,"Debate Club",NULL,NULL
159390,797,"Art Club",NULL,NULL
159391,797,"Coding Club",NULL,NULL
159392,798,"Debate Club",NULL,NULL
159393,798,"Art Club",NULL,NULL
159394,798,"Coding Club",NULL,NULL
159395,799,"Music Club",NULL,NULL
159396,799,"Debate Club",NULL,NULL
159397,799,"Coding Club",NULL,NULL
159398,800,"Music Club",NULL,NULL
159399,800,"Debate Club",NULL,NULL
159400,800,"Coding Club",NULL,NULL
159401,801,"Debate Club",NULL,NULL
159402,801,"Art Club",NULL,NULL
159403,801,"Coding Club",NULL,NULL
159404,802,"Music Club",NULL,NULL
159405,802,"Debate Club",NULL,NULL
159406,802,"Coding Club",NULL,NULL
159407,803,"Music Club",NULL,NULL
159408,803,"Art Club",NULL,NULL
159409,803,"Coding Club",NULL,NULL
159410,804,"Coding Club",NULL,NULL
159411,804,"Debate Club",NULL,NULL
159412,804,"Volunteer Group",NULL,NULL
159413,805,"Music Club",NULL,NULL
159414,805,"Debate Club",NULL,NULL
159415,805,"Coding Club",NULL,NULL
159416,806,"Music Club",NULL,NULL
159417,806,"Debate Club",NULL,NULL
159418,806,"Coding Club",NULL,NULL
159419,807,"Coding Club",NULL,NULL
159420,807,"Debate Club",NULL,NULL
159421,807,"Volunteer Group",NULL,NULL
159422,808,"Debate Club",NULL,NULL
159423,808,"Art Club",NULL,NULL
159424,808,"Coding Club",NULL,NULL
159425,809,"Coding Club",NULL,NULL
159426,809,"Debate Club",NULL,NULL
159427,809,"Volunteer Group",NULL,NULL
159428,810,"Coding Club",NULL,NULL
159429,810,"Debate Club",NULL,NULL
159430,810,"Volunteer Group",NULL,NULL
159431,811,"Music Club",NULL,NULL
159432,811,"Debate Club",NULL,NULL
159433,811,"Coding Club",NULL,NULL
159434,812,"Music Club",NULL,NULL
159435,812,"Debate Club",NULL,NULL
159436,812,"Coding Club",NULL,NULL
159437,813,"Music Club",NULL,NULL
159438,813,"Art Club",NULL,NULL
159439,813,"Coding Club",NULL,NULL
159440,814,"Music Club",NULL,NULL
159441,814,"Debate Club",NULL,NULL
159442,814,"Art Club",NULL,NULL
159443,815,"Debate Club",NULL,NULL
159444,815,"Music Club",NULL,NULL
159445,815,"Art Club",NULL,NULL
159446,816,"Debate Club",NULL,NULL
159447,816,"Music Club",NULL,NULL
159448,816,"Art Club",NULL,NULL
159449,817,"Music Club",NULL,NULL
159450,817,"Debate Club",NULL,NULL
159451,817,"Art Club",NULL,NULL
159452,818,"Music Club",NULL,NULL
159453,818,"Art Club",NULL,NULL
159454,818,"Coding Club",NULL,NULL
159455,819,"Coding Club",NULL,NULL
159456,819,"Debate Club",NULL,NULL
159457,819,"Volunteer Group",NULL,NULL
159458,820,"Coding Club",NULL,NULL
159459,820,"Debate Club",NULL,NULL
159460,820,"Volunteer Group",NULL,NULL
159461,821,"Music Club",NULL,NULL
159462,821,"Art Club",NULL,NULL
159463,821,"Coding Club",NULL,NULL
159464,822,"Music Club",NULL,NULL
159465,822,"Art Club",NULL,NULL
159466,822,"Coding Club",NULL,NULL
159467,823,"Coding Club",NULL,NULL
159468,823,"Debate Club",NULL,NULL
159469,823,"Volunteer Group",NULL,NULL
159470,824,"Music Club",NULL,NULL
159471,824,"Art Club",NULL,NULL
159472,824,"Coding Club",NULL,NULL
159473,825,"Music Club",NULL,NULL
159474,825,"Art Club",NULL,NULL
159475,825,"Coding Club",NULL,NULL
159476,826,"Debate Club",NULL,NULL
159477,826,"Art Club",NULL,NULL
159478,826,"Coding Club",NULL,NULL
159479,827,"Debate Club",NULL,NULL
159480,827,"Art Club",NULL,NULL
159481,827,"Coding Club",NULL,NULL
159482,828,"Debate Club",NULL,NULL
159483,828,"Art Club",NULL,NULL
159484,828,"Coding Club",NULL,NULL
159485,829,"Music Club",NULL,NULL
159486,829,"Debate Club",NULL,NULL
159487,829,"Art Club",NULL,NULL
159488,830,"Coding Club",NULL,NULL
159489,830,"Debate Club",NULL,NULL
159490,830,"Volunteer Group",NULL,NULL
159491,831,"Coding Club",NULL,NULL
159492,831,"Debate Club",NULL,NULL
159493,831,"Volunteer Group",NULL,NULL
159494,832,"Coding Club",NULL,NULL
159495,832,"Debate Club",NULL,NULL
159496,832,"Volunteer Group",NULL,NULL
159497,833,"Music Club",NULL,NULL
159498,833,"Debate Club",NULL,NULL
159499,833,"Coding Club",NULL,NULL
159500,834,"Music Club",NULL,NULL
159501,834,"Art Club",NULL,NULL
159502,834,"Coding Club",NULL,NULL
159503,835,"Music Club",NULL,NULL
159504,835,"Debate Club",NULL,NULL
159505,835,"Coding Club",NULL,NULL
159506,836,"Music Club",NULL,NULL
159507,836,"Art Club",NULL,NULL
159508,836,"Coding Club",NULL,NULL
159509,837,"Music Club",NULL,NULL
159510,837,"Art Club",NULL,NULL
159511,837,"Coding Club",NULL,NULL
159512,838,"Music Club",NULL,NULL
159513,838,"Debate Club",NULL,NULL
159514,838,"Coding Club",NULL,NULL
159515,839,"Music Club",NULL,NULL
159516,839,"Art Club",NULL,NULL
159517,839,"Coding Club",NULL,NULL
159518,840,"Debate Club",NULL,NULL
159519,840,"Art Club",NULL,NULL
159520,840,"Coding Club",NULL,NULL
159521,841,"Music Club",NULL,NULL
159522,841,"Debate Club",NULL,NULL
159523,841,"Art Club",NULL,NULL
159524,842,"Debate Club",NULL,NULL
159525,842,"Art Club",NULL,NULL
159526,842,"Coding Club",NULL,NULL
159527,843,"Music Club",NULL,NULL
159528,843,"Art Club",NULL,NULL
159529,843,"Coding Club",NULL,NULL
159530,844,"Music Club",NULL,NULL
159531,844,"Debate Club",NULL,NULL
159532,844,"Art Club",NULL,NULL
159533,845,"Music Club",NULL,NULL
159534,845,"Debate Club",NULL,NULL
159535,845,"Coding Club",NULL,NULL
159536,846,"Debate Club",NULL,NULL
159537,846,"Music Club",NULL,NULL
159538,846,"Art Club",NULL,NULL
159539,847,"Debate Club",NULL,NULL
159540,847,"Music Club",NULL,NULL
159541,847,"Art Club",NULL,NULL
159542,848,"Music Club",NULL,NULL
159543,848,"Debate Club",NULL,NULL
159544,848,"Art Club",NULL,NULL
159545,849,"Debate Club",NULL,NULL
159546,849,"Art Club",NULL,NULL
159547,849,"Coding Club",NULL,NULL
159548,850,"Music Club",NULL,NULL
159549,850,"Art Club",NULL,NULL
159550,850,"Coding Club",NULL,NULL
159551,851,"Music Club",NULL,NULL
159552,851,"Debate Club",NULL,NULL
159553,851,"Coding Club",NULL,NULL
159554,852,"Music Club",NULL,NULL
159555,852,"Debate Club",NULL,NULL
159556,852,"Art Club",NULL,NULL
159557,853,"Music Club",NULL,NULL
159558,853,"Art Club",NULL,NULL
159559,853,"Coding Club",NULL,NULL
159560,854,"Coding Club",NULL,NULL
159561,854,"Debate Club",NULL,NULL
159562,854,"Volunteer Group",NULL,NULL
159563,855,"Music Club",NULL,NULL
159564,855,"Art Club",NULL,NULL
159565,855,"Coding Club",NULL,NULL
159566,856,"Music Club",NULL,NULL
159567,856,"Art Club",NULL,NULL
159568,856,"Coding Club",NULL,NULL
159569,857,"Music Club",NULL,NULL
159570,857,"Debate Club",NULL,NULL
159571,857,"Art Club",NULL,NULL
159572,858,"Debate Club",NULL,NULL
159573,858,"Music Club",NULL,NULL
159574,858,"Art Club",NULL,NULL
159575,859,"Music Club",NULL,NULL
159576,859,"Art Club",NULL,NULL
159577,859,"Coding Club",NULL,NULL
159578,860,"Debate Club",NULL,NULL
159579,860,"Art Club",NULL,NULL
159580,860,"Coding Club",NULL,NULL
159581,861,"Debate Club",NULL,NULL
159582,861,"Art Club",NULL,NULL
159583,861,"Coding Club",NULL,NULL
159584,862,"Coding Club",NULL,NULL
159585,862,"Debate Club",NULL,NULL
159586,862,"Volunteer Group",NULL,NULL
159587,863,"Debate Club",NULL,NULL
159588,863,"Music Club",NULL,NULL
159589,863,"Art Club",NULL,NULL
159590,864,"Music Club",NULL,NULL
159591,864,"Debate Club",NULL,NULL
159592,864,"Coding Club",NULL,NULL
159593,865,"Debate Club",NULL,NULL
159594,865,"Art Club",NULL,NULL
159595,865,"Coding Club",NULL,NULL
159596,866,"Debate Club",NULL,NULL
159597,866,"Art Club",NULL,NULL
159598,866,"Coding Club",NULL,NULL
159599,867,"Debate Club",NULL,NULL
159600,867,"Music Club",NULL,NULL
159601,867,"Art Club",NULL,NULL
159602,868,"Debate Club",NULL,NULL
159603,868,"Art Club",NULL,NULL
159604,868,"Coding Club",NULL,NULL
159605,869,"Debate Club",NULL,NULL
159606,869,"Music Club",NULL,NULL
159607,869,"Art Club",NULL,NULL
159608,870,"Music Club",NULL,NULL
159609,870,"Debate Club",NULL,NULL
159610,870,"Coding Club",NULL,NULL
159611,871,"Music Club",NULL,NULL
159612,871,"Debate Club",NULL,NULL
159613,871,"Art Club",NULL,NULL
159614,872,"Debate Club",NULL,NULL
159615,872,"Music Club",NULL,NULL
159616,872,"Art Club",NULL,NULL
159617,873,"Coding Club",NULL,NULL
159618,873,"Debate Club",NULL,NULL
159619,873,"Volunteer Group",NULL,NULL
159620,874,"Music Club",NULL,NULL
159621,874,"Debate Club",NULL,NULL
159622,874,"Coding Club",NULL,NULL
159623,875,"Music Club",NULL,NULL
159624,875,"Debate Club",NULL,NULL
159625,875,"Coding Club",NULL,NULL
159626,876,"Coding Club",NULL,NULL
159627,876,"Debate Club",NULL,NULL
159628,876,"Volunteer Group",NULL,NULL
159629,877,"Coding Club",NULL,NULL
159630,877,"Debate Club",NULL,NULL
159631,877,"Volunteer Group",NULL,NULL
159632,878,"Coding Club",NULL,NULL
159633,878,"Debate Club",NULL,NULL
159634,878,"Volunteer Group",NULL,NULL
159635,879,"Debate Club",NULL,NULL
159636,879,"Art Club",NULL,NULL
159637,879,"Coding Club",NULL,NULL
159638,880,"Music Club",NULL,NULL
159639,880,"Debate Club",NULL,NULL
159640,880,"Coding Club",NULL,NULL
159641,881,"Debate Club",NULL,NULL
159642,881,"Art Club",NULL,NULL
159643,881,"Coding Club",NULL,NULL
159644,882,"Music Club",NULL,NULL
159645,882,"Debate Club",NULL,NULL
159646,882,"Coding Club",NULL,NULL
159647,883,"Debate Club",NULL,NULL
159648,883,"Music Club",NULL,NULL
159649,883,"Art Club",NULL,NULL
159650,884,"Debate Club",NULL,NULL
159651,884,"Music Club",NULL,NULL
159652,884,"Art Club",NULL,NULL
159653,885,"Music Club",NULL,NULL
159654,885,"Debate Club",NULL,NULL
159655,885,"Art Club",NULL,NULL
159656,886,"Debate Club",NULL,NULL
159657,886,"Art Club",NULL,NULL
159658,886,"Coding Club",NULL,NULL
159659,887,"Music Club",NULL,NULL
159660,887,"Debate Club",NULL,NULL
159661,887,"Art Club",NULL,NULL
159662,888,"Coding Club",NULL,NULL
159663,888,"Debate Club",NULL,NULL
159664,888,"Volunteer Group",NULL,NULL
159665,889,"Debate Club",NULL,NULL
159666,889,"Music Club",NULL,NULL
159667,889,"Art Club",NULL,NULL
159668,890,"Music Club",NULL,NULL
159669,890,"Debate Club",NULL,NULL
159670,890,"Art Club",NULL,NULL
159671,891,"Music Club",NULL,NULL
159672,891,"Debate Club",NULL,NULL
159673,891,"Art Club",NULL,NULL
159674,892,"Music Club",NULL,NULL
159675,892,"Art Club",NULL,NULL
159676,892,"Coding Club",NULL,NULL
159677,893,"Coding Club",NULL,NULL
159678,893,"Debate Club",NULL,NULL
159679,893,"Volunteer Group",NULL,NULL
159680,894,"Debate Club",NULL,NULL
159681,894,"Art Club",NULL,NULL
159682,894,"Coding Club",NULL,NULL
159683,895,"Coding Club",NULL,NULL
159684,895,"Debate Club",NULL,NULL
159685,895,"Volunteer Group",NULL,NULL
159686,896,"Coding Club",NULL,NULL
159687,896,"Debate Club",NULL,NULL
159688,896,"Volunteer Group",NULL,NULL
159689,929,"Debate Club",NULL,NULL
159690,929,"Art Club",NULL,NULL
159691,929,"Coding Club",NULL,NULL
159692,897,"Coding Club",NULL,NULL
159693,897,"Debate Club",NULL,NULL
159694,897,"Volunteer Group",NULL,NULL
159695,898,"Music Club",NULL,NULL
159696,898,"Debate Club",NULL,NULL
159697,898,"Art Club",NULL,NULL
159698,899,"Music Club",NULL,NULL
159699,899,"Debate Club",NULL,NULL
159700,899,"Art Club",NULL,NULL
159701,900,"Debate Club",NULL,NULL
159702,900,"Art Club",NULL,NULL
159703,900,"Coding Club",NULL,NULL
159704,901,"Debate Club",NULL,NULL
159705,901,"Music Club",NULL,NULL
159706,901,"Art Club",NULL,NULL
159707,902,"Music Club",NULL,NULL
159708,902,"Art Club",NULL,NULL
159709,902,"Coding Club",NULL,NULL
